Item,Unidad de negocio,Descripción Item,Fecha,UM,Tipo de Ítem,Grupo Inventario,Entradas Últ. 12 Meses,Salidas Últ. 12 Meses,Entradas Últ. 24 Meses,Salidas Últ. 24 Meses,"Entradas entre
12 y 24 Meses","Salidas entre
12 y 24 Meses",Entrada 12 meses y saldo,% entrada 12 meses / Saldo,Saldo,Valor STD (COP$),Valor Real (COP$),Cant. Backlog,Valor Backlog (R$),"Backlog ajustado cant.
(de acuerdo a inventario existente","Backlog ajustado valor
(de acuerdo a inventario existente",Cantidad en contratos,Inventario cubierto por contratos COP$,Total inventario no comprometido después de backlog,Total inventario no comprometido después de backlog y contratos,Agotamiento,Cant. Comprometida,Nuevo agotamiento,%,Categoría Provisión de Inventario,Valor Provisión
STF-1155-H-C,DT,Producto STF-1155-H-C,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,371.0,0.0,371.0,0.0,0.0,118.0,0.0,118,697324.7701,697324.7701,0,0.0,0.0,0.0,,0,697324.7701,697324.7701,3.8,0.0,0.0,3.1440677966101696,Regular,0.0
STF-1155-S,DT,Producto STF-1155-S,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,1.0,2.0,1.0,4.0,0.0,2.0,4.0,0.2,5,40199.5334,40199.5334,3,24119.72,3.0,24119.72004,,0,16079.81336,16079.81336,12.0,3.0,0.0,1.0,Regular,0.0
STF-1158-S,DT,Producto STF-1158-S,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,300.0,0.0,300.0,8.0,0.0,8.0,0.0,1.0,300,1787009.49,1787009.49,0,0.0,0.0,0.0,,0,1787009.49,1787009.49,0.0,0.0,999.9,0.0,Regular,0.0
STF-1159-S,DT,Producto STF-1159-S,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9209.24,9209.24,0,0.0,0.0,0.0,,0,9209.24,9209.24,999.9,0.0,999.9,0.0,D,9209.24
STF-1160-H-C,DT,Producto STF-1160-H-C,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,0.0,66.0,0.0,66.0,0.0,0.0,28.0,0.0,28,370619.9624,370619.9624,0,0.0,0.0,0.0,,0,370619.9624,370619.9624,5.1,0.0,0.0,2.357142857142857,Regular,0.0
STF-1160-S,DT,Producto STF-1160-S,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8,83894.69,83894.69,1,10486.8363,1.0,10486.83625,,0,73407.85375000001,73407.85375000001,999.9,1.0,999.9,0.125,D,73407.85375000001
STP-L4-48F-M,TL,Producto STP-L4-48F-M,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,1.0,1.0,1.0,1.0,0.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Muestra,0.0
STP-L4-96F,TL,Producto STP-L4-96F,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,1.0,1.0,1.0,1.0,0.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
SU-01,TL,Producto SU-01,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,198.0,176.0,198.0,176.0,,0.0,55,2634060.2602,2634060.2602,0,0.0,0.0,0.0,,0,2634060.2602,2634060.2602,999.9,0.0,999.9,0.0,C,1317030.1301
SUP BAND CEO II,TL,Producto SUP BAND CEO II,2025-04-30,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200,7932135.01,7932135.01,0,0.0,0.0,0.0,,0,7932135.01,7932135.01,999.9,0.0,999.9,0.0,D,7932135.01
SVD-0104,TR,Producto SVD-0104,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,148.0,101.0,196.0,202.0,48.0,101.0,,2.9019607843137254,51,496003.0306,496003.0306,0,0.0,0.0,0.0,,0,496003.0306,496003.0306,6.1,0.0,0.0,1.9803921568627452,Regular,0.0
SVD-0105,TR,Producto SVD-0105,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,646.0,646.0,1302.0,1380.0,656.0,734.0,,38.0,17,227762.4326,227762.4326,0,0.0,0.0,0.0,,0,227762.4326,227762.4326,0.3,0.0,0.0,38.0,Regular,0.0
SVD-0106,TR,Producto SVD-0106,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,12.0,12.0,50.0,48.0,38.0,36.0,,6.0,2,64261.04,64261.04,0,0.0,0.0,0.0,,0,64261.04,64261.04,2.0,0.0,0.0,6.0,Regular,0.0
SVD-2274,TL,Producto SVD-2274,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,3019.0,3000.0,3848.0,3000.0,829.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
SVD-9862,TL,Producto SVD-9862,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,27.0,965.0,97.0,1105.0,70.0,140.0,,0.011297071129707114,2390,23342315.8943,23342315.8943,0,0.0,0.0,0.0,,0,23342315.8943,23342315.8943,29.7,0.0,17.72020725388601,0.40376569037656906,B,7002694.768289999
TAPA839CX57FDDE,PR,Producto TAPA839CX57FDDE,2025-04-30,UN,Embalagens,EMBALAGEM,0.0,22.0,0.0,22.0,0.0,0.0,686.0,0.0,686,2482634.0,2482634.0,0,0.0,0.0,0.0,,0,2482634.0,2482634.0,374.2,0.0,362.1818181818182,0.03206997084548102,B,744790.2
THEX58,TL,Producto THEX58,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,200.0,100.0,200.0,100.0,,0.0,100,21100.0,21100.0,0,0.0,0.0,0.0,,0,21100.0,21100.0,999.9,0.0,999.9,0.0,C,10550.0
THEXTG2058,TL,Producto THEXTG2058,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,7470.0,10386.0,20370.0,20370.0,12900.0,9984.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
THINER,PR,Producto THINER,2025-04-30,KG,Materia Prima,MATERIA PRIMA,2716.0,2451.6,4824.0,4504.3,2108.0,2052.7000000000003,,6.023508538478598,450.9,3911480.8831,3911480.8831,0,0.0,0.0,0.0,,0,3911480.8831,3911480.8831,2.2,0.0,0.0,5.437125748502994,Regular,0.0
TORNCARRIA3,TL,Producto TORNCARRIA3,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,7125.0,10280.0,20275.0,20264.0,13150.0,9984.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
TTC-1102,DT,Producto TTC-1102,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,1.0,2.0,1.0,2.0,0.0,0.0,208.0,0.004784688995215311,209,3023015.2105,3023015.2105,3,43392.5628,3.0,43392.56283014354,,0,2979622.6476698564,2979622.6476698564,999.9,3.0,999.9,0.02392344497607657,B,893886.7943009569
TTC-1103,DT,Producto TTC-1103,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,480,6092670.0624,6092670.0624,0,0.0,0.0,0.0,,0,6092670.0624,6092670.0624,999.9,0.0,999.9,0.0,D,6092670.0624
TTC-1105,DT,Producto TTC-1105,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28,431973.9446,431973.9446,0,0.0,0.0,0.0,,0,431973.9446,431973.9446,999.9,0.0,999.9,0.0,D,431973.9446
TTF-1202,DT,Producto TTF-1202,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,4916.0,4404.0,6016.0,5797.0,1100.0,1393.0,,9.240601503759398,532,6756921.7909,6756921.7909,1,12700.9808,1.0,12700.980809962406,,0,6744220.810090038,6744220.810090038,1.4,1.0,0.0,8.280075187969924,Regular,0.0
TTF-1203,DT,Producto TTF-1203,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,600.0,900.0,3700.0,1061.0,3100.0,161.0,,0.21352313167259787,2810,46176538.92,46176538.92,0,0.0,0.0,0.0,,0,46176538.92,46176538.92,37.5,0.0,25.466666666666665,0.32028469750889677,B,13852961.676
TTF-1204,DT,Producto TTF-1204,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,1756.0,1334.0,3144.0,2216.0,1388.0,882.0,,1.7719475277497476,991,14269054.5689,14269054.5689,0,0.0,0.0,0.0,,0,14269054.5689,14269054.5689,8.9,0.0,0.0,1.3461150353178608,Regular,0.0
TUB-102,TL,Producto TUB-102,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,256,319189.76,319189.76,0,0.0,0.0,0.0,,0,319189.76,319189.76,999.9,0.0,999.9,0.0,D,319189.76
TUERCA OJO 5/8,TL,Producto TUERCA OJO 5/8,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,3161.0,2516.0,9177.0,6807.0,6016.0,4291.0,,2.1430508474576273,1475,9588662.713,9588662.713,111,721587.4991,111.0,721587.49908,,0,8867075.21392,8867075.21392,6.5,111.0,0.0,1.7810169491525425,Regular,0.0
URM-LH-24C-UNI-M,TL,Producto URM-LH-24C-UNI-M,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,564021.1,564021.1,0,0.0,0.0,0.0,,0,564021.1,564021.1,999.9,0.0,999.9,0.0,Muestra,0.0
URM-SH-24-CM-M,TL,Producto URM-SH-24-CM-M,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,585912.33,585912.33,0,0.0,0.0,0.0,,0,585912.33,585912.33,999.9,0.0,999.9,0.0,Muestra,0.0
UTC-1102-H-M,DT,Producto UTC-1102-H-M,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,4800.0,4800.0,0,0.0,0.0,0.0,,0,4800.0,4800.0,999.9,0.0,999.9,0.0,Muestra,0.0
UTC-1105-S,DT,Producto UTC-1105-S,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,2500.0,430.0,2500.0,2482.0,0.0,2052.0,-305.0,1.1389521640091116,2195,9469239.1751,9469239.1751,1,4314.0042,1.0,4314.00418,,0,9464925.170920001,9464925.170920001,61.2,1.0,49.22790697674419,0.19635535307517082,Regular,0.0
UTC-1105H-NBR,DT,Producto UTC-1105H-NBR,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,2002.0,0.0,2002.0,148.0,0.0,148,214304.0,214304.0,0,0.0,0.0,0.0,,0,214304.0,214304.0,999.9,0.0,999.9,0.0,C,107152.0
UTC-1108-S,DT,Producto UTC-1108-S,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,25.0,0.0,25.0,0.0,0.0,230.0,0.0,230,1013901.4192,1013901.4192,1,4408.267,1.0,4408.26704,,0,1009493.15216,1009493.15216,109.9,1.0,97.92,0.11304347826086958,B,302847.945648
UTC-1110-S,DT,Producto UTC-1110-S,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0,604,3996300.5022,3996300.5022,0,0.0,0.0,0.0,,0,3996300.5022,3996300.5022,999.9,0.0,999.9,0.0,D,3996300.5022
UTC-1111-S-M,DT,Producto UTC-1111-S-M,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,17761.0,17761.0,0,0.0,0.0,0.0,,0,17761.0,17761.0,999.9,0.0,999.9,0.0,Muestra,0.0
UTC-1112-S,DT,Producto UTC-1112-S,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,200.0,0.0,200.0,0.0,0.0,0.0,4.0,0.9803921568627451,204,1270748.5094,1270748.5094,130,809790.7168,130.0,809790.7167745099,,0,460957.7926254902,460957.7926254902,0.0,130.0,999.9,0.6372549019607843,Regular,0.0
UTF-1203-S,DT,Producto UTF-1203-S,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,500.0,0.0,500.0,0.0,0.0,0.0,200.0,0.7142857142857143,700,2677309.95,2677309.95,0,0.0,0.0,0.0,,0,2677309.95,2677309.95,0.0,0.0,999.9,0.0,Regular,0.0
UTF-1205-H,DT,Producto UTF-1205-H,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,2.0,0.0,2.0,12.0,0.0,12,32203.1657,32203.1657,0,0.0,0.0,0.0,,0,32203.1657,32203.1657,999.9,0.0,999.9,0.0,C,16101.58285
UTF-1205-S,DT,Producto UTF-1205-S,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,12356.0,5891.0,15454.0,11996.0,3098.0,6105.0,,1.6459304648994273,7507,28644272.0749,28644272.0749,1,3815.675,1.0,3815.6749800053285,,0,28640456.399919994,28640456.399919994,15.3,1.0,3.2897640468511287,0.784867457040096,Regular,0.0
UTF-1208-S,DT,Producto UTF-1208-S,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,9429.0,4762.0,11996.0,7625.0,2567.0,2863.0,,1.9668335419274092,4794,25361866.3735,25361866.3735,3,15871.0052,3.0,15871.005239987484,,0,25345995.368260015,25345995.368260015,12.1,3.0,0.07307853842923141,0.9939507717980809,Regular,0.0
UTF-1209-S,DT,Producto UTF-1209-S,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,500.0,0.0,2976.0,3252.0,2476.0,3252.0,,0.7102272727272727,704,4559607.191,4559607.191,1476,9559630.9858,704.0,4559607.191,,0,0.0,0.0,0.0,704.0,999.9,2.096590909090909,Regular,0.0
UTF-1210-S,DT,Producto UTF-1210-S,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,1262.0,902.0,1262.0,1558.0,0.0,656.0,-879.0,3.2950391644908614,383,2727276.0478,2727276.0478,0,0.0,0.0,0.0,,0,2727276.0478,2727276.0478,5.1,0.0,0.0,2.3550913838120104,Regular,0.0
UTF-1212-S,DT,Producto UTF-1212-S,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,1978.0,2278.0,1978.0,2432.0,0.0,154.0,-1978.0,9.99,0,0.0,0.0,301,2031783.0137,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
VAR-RO12-138,TL,Producto VAR-RO12-138,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,1560.0,1760.0,1560.0,1760.0,0.0,0.0,-1560.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
VSD-2016,TR,Producto VSD-2016,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,344.0,344.0,344.0,344.0,0.0,0.0,-344.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
VSD-2025,TR,Producto VSD-2025,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,10.0,10.0,1420.0,1455.0,1410.0,1445.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
VSD-2032,TR,Producto VSD-2032,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,10.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,10,1065057.65,1065057.65,0,0.0,0.0,0.0,,0,1065057.65,1065057.65,0.0,0.0,999.9,0.0,Regular,0.0
VSDI-4032,TR,Producto VSDI-4032,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,42.0,42.0,406.0,402.0,364.0,360.0,,5.25,8,2289248.6608,2289248.6608,0,0.0,0.0,0.0,,0,2289248.6608,2289248.6608,2.3,0.0,0.0,5.25,Regular,0.0
WASATG0034,TL,Producto WASATG0034,2025-04-30,un,Acabados,PRODUCTOS TERMINADOS,7470.0,10386.0,20370.0,20370.0,12900.0,9984.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
WEEB-11.5-M,NB,Producto WEEB-11.5-M,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1,17645.54,17645.54,0,0.0,0.0,0.0,,0,17645.54,17645.54,999.9,0.0,999.9,0.0,Muestra,0.0
WEEB-DPF-M,NB,Producto WEEB-DPF-M,2025-04-30,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1,14391.76,14391.76,0,0.0,0.0,0.0,,0,14391.76,14391.76,999.9,0.0,999.9,0.0,Muestra,0.0
WGL-1100-H-M,DT,Producto WGL-1100-H-M,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79,101817.9998,101817.9998,0,0.0,0.0,0.0,,0,101817.9998,101817.9998,999.9,0.0,999.9,0.0,Muestra,0.0
WGL-1103-H-M,DT,Producto WGL-1103-H-M,2025-04-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40,79113.0,79113.0,0,0.0,0.0,0.0,,0,79113.0,79113.0,999.9,0.0,999.9,0.0,Muestra,0.0
00030086,PR,Producto 00030086,2025-03-31,KG,Materia Prima,MATERIA PRIMA,1014.0,1389.0,1014.0,1519.0,0.0,130.0,-1014.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
00030102,PR,Producto 00030102,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,9517.81,0.0,9962.096,0.0,444.28600000000006,1327.394,0.0,1327.394,21694713.5335,21694713.5335,0,0.0,0.0,0.0,,0,21694713.5335,21694713.5335,0.7,788.1891,0.0,7.1702975906174045,Regular,0.0
00030121,PR,Producto 00030121,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,8735.0,0.0,15257.02,0.0,6522.02,12342.98,0.0,12342.98,183734183.99,183734183.99,0,0.0,0.0,0.0,,0,183734183.99,183734183.99,12.5,3229.531,4.956583858042357,0.7076897151255208,A,27560127.598500002
00030121-PLPBR,PR,Producto 00030121-PLPBR,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,839.0,0.0,6048.0,0.0,5209.0,2957.288,0.0,2957.288,90302867.8169,90302867.8169,0,0.0,0.0,0.0,,0,90302867.8169,90302867.8169,42.3,0.0,30.29732538736591,0.28370588187555623,B,27090860.34507
00030136,PR,Producto 00030136,2025-03-31,KG,Materia Prima,MATERIA PRIMA,12238.0,1245.518,12238.0,6086.005,0.0,4840.487,-617.0049999999992,1.0530939906608685,11620.995,163156628.3993,163156628.3993,0,0.0,0.0,0.0,,0,163156628.3993,163156628.3993,46.8,6765.046,99.96300655630831,0.10717825797188618,Regular,0.0
00030146,PR,Producto 00030146,2025-03-31,KG,Materia Prima,MATERIA PRIMA,2988.0,1880.6,2988.0,2455.894,0.0,575.2939999999999,1784.1059999999998,0.6261386482194654,4772.106,64567862.5103,64567862.5103,0,0.0,0.0,0.0,,0,64567862.5103,64567862.5103,22.6,1236.288,18.450532808678084,0.39408177437802094,Regular,0.0
00030146-PLPBR,PR,Producto 00030146-PLPBR,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,3802.0,0.0,6044.0,0.0,2242.0,1008.0,0.0,1008,30149165.2493,30149165.2493,0,0.0,0.0,0.0,,0,30149165.2493,30149165.2493,2.6,178.425,0.0,3.7718253968253967,Regular,0.0
00030167,PR,Producto 00030167,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,6146.5,0.0,10519.315,0.0,4372.8150000000005,5004.305,0.0,5004.305,63293202.7674,63293202.7674,0,0.0,0.0,0.0,,0,63293202.7674,63293202.7674,3.6,3143.505,0.0,1.2282424832219458,Regular,0.0
00030182,PR,Producto 00030182,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,0.0,0.0,245.7,0.0,245.7,4106.7,0.0,4106.7,63509925.9347,63509925.9347,0,0.0,0.0,0.0,,0,63509925.9347,63509925.9347,999.9,0.0,999.9,0.0,C,31754962.96735
00030204,PR,Producto 00030204,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,0.0,0.0,667.0,0.0,667.0,2494.0,0.0,2494,45814495.3099,45814495.3099,0,0.0,0.0,0.0,,0,45814495.3099,45814495.3099,999.9,5.6,999.9,0.0,C,22907247.65495
003091,PR,Producto 003091,2025-03-31,KG,Materia Prima,MATERIA PRIMA,1533.0,183.0,1533.0,183.0,0.0,0.0,-183.0,1.1355555555555557,1350,17263110.0015,17263110.0015,0,0.0,0.0,0.0,,0,17263110.0015,17263110.0015,88.5,0.0,76.52459016393442,0.13555555555555554,Regular,0.0
003114,PR,Producto 003114,2025-03-31,KG,Materia Prima,MATERIA PRIMA,1961.0,323.0,1961.0,323.0,0.0,0.0,651.0,0.7507656967840735,2612,19884475.8352,19884475.8352,0,0.0,0.0,0.0,,0,19884475.8352,19884475.8352,97.0,0.0,85.04024767801857,0.12366003062787134,Regular,0.0
003128,PR,Producto 003128,2025-03-31,KG,Materia Prima,MATERIA PRIMA,3165.0,1795.31,3165.0,1947.31,0.0,152.0,-1551.0,1.9609665427509293,1614,17919435.0,17919435.0,0,0.0,0.0,0.0,,0,17919435.0,17919435.0,10.8,1.043,0.0,1.1123358116480793,Regular,0.0
003144,PR,Producto 003144,2025-03-31,KG,Materia Prima,MATERIA PRIMA,964.0,0.0,964.0,0.0,0.0,0.0,0.0,1.0,964,10652200.0,10652200.0,0,0.0,0.0,0.0,,0,10652200.0,10652200.0,0.0,0.0,999.9,0.0,Regular,0.0
003162,PR,Producto 003162,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,280.2,0.0,280.2,0.0,0.0,442.4,0.0,442.4,3575821.8676,3575821.8676,0,0.0,0.0,0.0,,0,3575821.8676,3575821.8676,18.9,0.0,6.946466809421842,0.6333634719710669,A,536373.2801399999
015070,PR,Producto 015070,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,1804.0,0.0,3504.0,0.0,1700.0,2242.0,0.0,2242,23871666.6835,23871666.6835,0,0.0,0.0,0.0,,0,23871666.6835,23871666.6835,14.8,19.95,2.9135254988913526,0.8046387154326494,A,3580750.002525
015081,PR,Producto 015081,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,0.0,0.0,182.0,0.0,182.0,9904.0,0.0,9904,88849599.2973,88849599.2973,0,0.0,0.0,0.0,,0,88849599.2973,88849599.2973,999.9,0.0,999.9,0.0,C,44424799.64865
015081-COL-B-M,PR,Producto 015081-COL-B-M,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,0.0,0.0,0.0,0.0,0.0,169.938,0.0,169.938,1234599.57,1234599.57,0,0.0,0.0,0.0,,0,1234599.57,1234599.57,999.9,0.0,999.9,0.0,Muestra,0.0
015086,PR,Producto 015086,2025-03-31,KG,Materia Prima,MATERIA PRIMA,10540.0,10200.08,10540.0,14503.568,0.0,4303.487999999999,-118.67799999999988,1.0113879985667844,10421.322,120059606.485,120059606.485,0,0.0,0.0,0.0,,0,120059606.485,120059606.485,0.0,10421.322,0.26028266444969084,0.9787702558274276,Regular,0.0
015091,PR,Producto 015091,2025-03-31,KG,Materia Prima,MATERIA PRIMA,10774.0,16355.7,10774.0,29516.09,0.0,13160.39,1669.8989999999994,0.8658058057205382,12443.899,143922775.8568,143922775.8568,0,0.0,0.0,0.0,,0,143922775.8568,143922775.8568,8.4,929.955,0.0,1.3143549300745692,Regular,0.0
015100,PR,Producto 015100,2025-03-31,KG,Materia Prima,MATERIA PRIMA,105.0,105.0,105.0,105.0,0.0,0.0,-105.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
015100-PLPBR,PR,Producto 015100-PLPBR,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,1014.0,0.0,2650.2,0.0,1636.1999999999998,17184.2,0.0,17184.2,293277198.4644,293277198.4644,0,0.0,0.0,0.0,,0,293277198.4644,293277198.4644,202.8,43.434,191.36331360946747,0.05900769311344145,B,87983159.53931999
015128,PR,Producto 015128,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,5571.6,0.0,7171.6,0.0,1600.0,3251.0,0.0,3251,32593457.1037,32593457.1037,0,0.0,0.0,0.0,,0,32593457.1037,32593457.1037,1.9,2384.235,0.0,1.7138111350353737,Regular,0.0
015128-COL-A-M,PR,Producto 015128-COL-A-M,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,67.8,0.0,67.8,0.0,0.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Muestra,0.0
015128-COL-B-M,PR,Producto 015128-COL-B-M,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,69.6,0.0,69.6,0.0,0.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Muestra,0.0
015144,PR,Producto 015144,2025-03-31,KG,Materia Prima,MATERIA PRIMA,2545.0,2582.0,2545.0,3946.0,0.0,1364.0,0.0,1.0,2545,29267500.0,29267500.0,0,0.0,0.0,0.0,,0,29267500.0,29267500.0,11.8,0.64,0.0,1.0145383104125736,Regular,0.0
015162,PR,Producto 015162,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,0.0,0.0,0.0,0.0,0.0,1839.5,0.0,1839.5,17077892.4677,17077892.4677,0,0.0,0.0,0.0,,0,17077892.4677,17077892.4677,999.9,0.0,999.9,0.0,D,17077892.4677
015162-COL-A-M,PR,Producto 015162-COL-A-M,2025-03-31,KG,Materia Prima,MATERIA PRIMA,0.0,0.0,0.0,0.0,0.0,0.0,73.46,0.0,73.46,410494.48,410494.48,0,0.0,0.0,0.0,,0,410494.48,410494.48,999.9,0.0,999.9,0.0,Muestra,0.0
1-CJDE08-048054,TL,Producto 1-CJDE08-048054,2025-03-31,un,Acabados,PRODUCTOS TERMINADOS,11451.0,11451.0,11451.0,11451.0,0.0,0.0,-11451.0,9.99,0,0.0,0.0,12371,79657325.2425,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
2 EXT SIPA,TL,Producto 2 EXT SIPA,2025-03-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,184.0,0.0,2006.0,0.0,1822.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
2 EXT SIPA-01,TL,Producto 2 EXT SIPA-01,2025-03-31,un,Acabados,PRODUCTOS TERMINADOS,200.0,200.0,200.0,200.0,0.0,0.0,-200.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
288811353-M,TL,Producto 288811353-M,2025-03-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,30943.04,30943.04,0,0.0,0.0,0.0,,0,30943.04,30943.04,999.9,0.0,999.9,0.0,Muestra,0.0
